12,E_19,E_19,0.1
12,E_19,E_19,0.1
12,E_19,E_18,0.1
12,E_19,E_20,0.1
12,E_18,E_19,0.1
12,E_18,E_19,0.1
12,E_18,E_17,0.1
12,E_18,E_20,0.1
12,E_18,E_17,0.1
12,E_18,E_19,0.2
12,E_18,E_18,0.1
12,E_18,E_18,0.1
12,E_18,E_20,0.2
12,E_18,E_20,0.1
12,E_18,E_18,0.1
12,E_18,E_19,0.1
12,E_18,E_20,0.1
12,E_20,E_18,0.1
12,E_20,E_20,0.1
12,E_20,E_20,0.1
12,E_20,E_19,0.1
12,E_20,E_19,0.1
12,E_20,E_18,0.1
12,E_20,E_20,0.1
12,E_20,E_20,0.1
12,E_20,E_19,0.1
12,E_20,E_20,0.1
12,E_20,E_19,0.1
12,E_20,E_20,0.1
12,E_20,E_20,0.1
12,E_20,E_20,0.1
12,E_20,E_18,0.1
12,E_20,E_19,0.1
12,E_20,E_18,0.1
12,E_20,E_19,0.1
12,E_20,E_19,0.1
12,E_20,E_20,0.1
12,E_20,E_20,0.1
12,E_20,E_18,0.1
12,E_20,E_18,0.1
12,E_20,E_17,0.1
12,E_20,E_20,0.1
12,E_20,E_20,0.1
12,E_20,E_20,0.1
12,E_20,E_20,0.1
12,E_20,E_20,0.2
12,E_20,E_20,0.1
12,E_20,E_20,0.1
12,E_20,E_20,0.1
12,E_21,E_21,0.1
12,E_22,E_22,0.2
12,E_22,E_24,0.1
12,E_21,E_21,0.1
12,E_21,E_21,0.1
12,E_21,E_21,0.1
12,E_21,E_21,0.1
12,E_22,E_21,0.1
12,E_22,E_25,0.1
12,E_22,E_22,0.1
12,E_22,E_25,0.1
12,E_21,E_22,0.2
12,E_21,E_25,0.1
12,E_22,E_25,0.1
12,E_22,E_22,0.2
12,E_21,E_21,0.1
12,E_21,E_24,0.1
12,E_21,E_21,0.1
12,E_21,E_21,0.1
12,E_21,E_21,0.1
12,E_21,E_22,0.1
12,E_21,E_25,0.1
12,E_21,E_24,0.1
12,E_21,E_24,0.1
12,E_21,E_19,0.1
12,E_21,E_22,0.4
12,E_21,E_21,0.1
12,E_21,E_22,0.1
12,E_21,E_25,0.1
12,E_21,E_22,0.1
12,E_21,E_25,0.1
12,E_21,E_27,0.1
12,E_22,E_25,0.1
12,E_21,E_23,0.1
12,E_21,E_24,0.1
12,E_21,E_22,0.1
12,E_21,E_22,0.1
12,E_21,E_22,0.1
12,E_21,E_21,0.1
12,E_21,E_21,0.1
12,E_21,E_21,0.1
12,E_21,E_22,0.1
12,E_21,E_24,0.1
12,E_21,E_24,0.1
12,E_21,E_24,0.1
12,E_21,E_24,0.1
12,E_21,E_24,0.1
12,E_21,E_21,0.1
12,E_21,E_24,0.1
12,E_21,E_21,0.1
12,E_21,E_24,0.1
12,E_21,E_21,0.1
12,E_21,E_21,0.1
12,E_21,E_21,0.1
12,E_21,E_21,0.1
12,E_21,E_21,0.1
12,E_21,E_22,0.1
12,E_21,E_21,0.1
12,E_21,E_22,0.1
12,E_21,E_24,0.1
12,E_21,E_21,0.1
12,E_21,E_25,0.1
12,E_21,E_22,0.1
12,E_21,E_24,0.1
12,E_21,E_24,0.1
12,E_21,E_21,0.1
12,E_21,E_22,0.1
12,E_21,E_25,0.1
12,E_21,E_21,0.1
12,E_21,E_22,0.2
12,E_21,E_24,0.1
12,E_21,E_27,0.1
12,E_21,E_21,0.2
12,E_21,E_22,0.1
12,E_21,E_24,0.1
12,E_21,E_22,0.1
12,E_21,E_22,0.1
12,E_21,E_25,0.1
12,E_21,E_21,0.1
12,E_21,E_24,0.1
12,E_21,E_24,0.1
12,E_21,E_25,0.1
12,E_21,E_24,0.1
12,E_21,E_25,0.1
12,E_22,E_22,0.1
12,E_22,E_23,0.1
12,E_22,E_24,0.1
12,E_22,E_22,0.1
12,E_22,E_22,0.1
12,E_22,E_24,0.1
12,E_22,E_25,0.1
12,E_22,E_26,0.1
12,E_22,E_22,0.1
12,E_22,E_21,0.1
12,E_22,E_21,0.1
12,E_22,E_21,0.1
12,E_22,E_21,0.1
12,E_22,E_21,0.1
12,E_22,E_21,0.1
12,E_22,E_21,0.1
12,E_22,E_21,0.1
12,E_22,E_21,0.1
12,E_22,E_23,0.1
12,E_22,E_24,0.1
12,E_22,E_24,0.1
12,E_22,E_24,0.1
12,E_22,E_24,0.1
12,E_22,E_25,0.1
12,E_22,E_28,0.1
12,E_22,E_27,0.1
12,E_22,E_28,0.1
12,E_21,E_22,0.1
12,E_21,E_24,0.2
12,E_21,E_25,0.1
12,E_21,E_25,0.1
12,E_21,E_21,0.1
12,E_21,E_23,0.1
12,E_21,E_24,0.1
12,E_21,E_24,0.1
12,E_22,E_21,0.1
12,E_22,E_25,0.1
12,E_22,E_21,0.1
12,E_22,E_21,0.1
12,E_22,E_22,0.1
12,E_22,E_21,0.1
12,E_22,E_22,0.1
12,E_22,E_24,0.1
12,E_22,E_24,0.1
12,E_22,E_21,0.1
12,E_22,E_23,0.1
12,E_22,E_24,0.2
12,E_22,E_24,0.1
12,E_22,E_24,0.1
12,E_22,E_23,0.1
12,E_22,E_25,0.1
12,E_22,E_22,0.2
12,E_22,E_21,0.1
12,E_22,E_23,0.1
12,E_22,E_24,0.1
12,E_22,E_24,0.1
12,E_22,E_24,0.1
12,E_22,E_24,0.1
12,E_22,E_24,0.1
12,E_22,E_24,0.1
12,E_22,E_28,0.1
12,E_22,E_21,0.1
12,E_22,E_21,0.1
12,E_22,E_21,0.1
12,E_22,E_23,0.1
12,E_22,E_24,0.1
12,E_22,E_28,0.1
12,E_22,E_28,0.1
12,E_22,E_21,0.1
12,E_22,E_25,0.1
12,E_21,E_21,0.1
12,E_21,E_21,0.1
12,E_22,E_21,0.1
12,E_22,E_22,0.1
12,E_22,E_21,0.1
12,E_22,E_25,0.1
12,E_22,E_22,0.1
12,E_22,E_24,0.2
12,E_22,E_24,0.1
12,E_23,E_22,0.1
12,E_23,E_22,0.1
12,E_23,E_22,0.1
12,E_23,E_23,0.1
12,E_23,E_24,0.1
12,E_23,E_24,0.1
12,E_23,E_25,0.1
12,E_23,E_24,0.1
12,E_23,E_24,0.1
12,E_24,E_22,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_20,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_22,0.1
12,E_24,E_21,0.1
12,E_24,E_21,0.1
12,E_24,E_21,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_22,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_26,0.1
12,E_24,E_26,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_21,0.1
12,E_24,E_21,0.1
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_25,E_22,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_23,E_25,0.1
12,E_25,E_22,0.1
12,E_24,E_22,0.1
12,E_24,E_22,0.1
12,E_24,E_24,0.1
12,E_24,E_22,0.1
12,E_24,E_22,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_26,0.1
12,E_24,E_22,0.1
12,E_24,E_21,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_22,0.1
12,E_24,E_22,0.1
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_21,0.1
12,E_24,E_22,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_28,0.1
12,E_25,E_24,0.1
12,E_25,E_25,0.1
12,E_25,E_25,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_23,E_22,0.1
12,E_24,E_22,0.1
12,E_24,E_25,0.2
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_21,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_25,0.1
12,E_25,E_25,0.2
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_27,0.1
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_26,0.1
12,E_24,E_26,0.1
12,E_24,E_25,0.1
12,E_24,E_27,0.1
12,E_24,E_22,0.2
12,E_24,E_22,0.2
12,E_24,E_22,0.1
12,E_24,E_22,0.1
12,E_24,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_22,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_21,0.1
12,E_24,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_23,0.1
12,E_24,E_25,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_27,0.1
12,E_24,E_22,0.1
12,E_24,E_21,0.1
12,E_24,E_22,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_21,0.1
12,E_24,E_21,0.1
12,E_24,E_22,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_27,0.1
12,E_24,E_26,0.1
12,E_24,E_26,0.2
12,E_24,E_28,0.2
12,E_24,E_28,0.1
12,E_24,E_32,0.1
12,E_24,E_22,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_25,E_24,0.1
12,E_25,E_28,0.1
12,E_25,E_24,0.1
12,E_25,E_25,0.1
12,E_25,E_25,0.1
12,E_25,E_25,0.1
12,E_25,E_27,0.1
12,E_25,E_26,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_22,0.1
12,E_24,E_21,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_26,0.1
12,E_24,E_27,0.1
12,E_24,E_28,0.1
12,E_24,E_21,0.1
12,E_24,E_25,0.1
12,E_24,E_28,0.1
12,E_24,E_28,0.1
12,E_24,E_21,0.1
12,E_24,E_21,0.1
12,E_24,E_25,0.1
12,E_24,E_21,0.1
12,E_24,E_21,0.1
12,E_24,E_22,0.1
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_25,E_21,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_25,0.1
12,E_25,E_24,0.1
12,E_24,E_22,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_25,E_22,0.1
12,E_25,E_23,0.1
12,E_25,E_24,0.2
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_25,0.1
12,E_25,E_25,0.1
12,E_24,E_21,0.1
12,E_25,E_24,0.1
12,E_25,E_21,0.1
12,E_25,E_22,0.1
12,E_25,E_24,0.1
12,E_23,E_25,0.1
12,E_25,E_22,0.1
12,E_25,E_24,0.1
12,E_25,E_22,0.2
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_25,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.2
12,E_25,E_25,0.1
12,E_25,E_25,0.1
12,E_25,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_25,E_22,0.1
12,E_25,E_22,0.1
12,E_25,E_22,0.1
12,E_25,E_24,0.1
12,E_25,E_25,0.1
12,E_25,E_25,0.2
12,E_25,E_21,0.1
12,E_25,E_24,0.1
12,E_25,E_25,0.1
12,E_25,E_24,0.1
12,E_25,E_25,0.1
12,E_25,E_25,0.1
12,E_23,E_24,0.1
12,E_24,E_21,0.1
12,E_24,E_22,0.1
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_25,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_28,0.1
12,E_25,E_21,0.1
12,E_25,E_22,0.1
12,E_25,E_25,0.1
12,E_25,E_24,0.2
12,E_25,E_24,0.1
12,E_25,E_27,0.1
12,E_25,E_24,0.1
12,E_24,E_21,0.1
12,E_24,E_24,0.1
12,E_24,E_25,0.1
12,E_24,E_24,0.1
12,E_24,E_24,0.1
12,E_25,E_25,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_25,0.1
12,E_25,E_25,0.1
12,E_25,E_25,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_25,0.1
12,E_25,E_24,0.1
12,E_25,E_25,0.1
12,E_25,E_24,0.1
12,E_25,E_24,0.1
12,E_25,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.2
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_24,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.2
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.2
12,E_27,E_26,0.1
12,E_27,E_27,0.3
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.2
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_24,0.1
12,E_26,E_24,0.1
12,E_26,E_25,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_24,0.1
12,E_26,E_27,0.2
12,E_26,E_27,0.1
12,E_26,E_25,0.1
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_27,0.2
12,E_26,E_26,0.1
12,E_26,E_26,0.2
12,E_27,E_25,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_26,E_25,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_25,0.1
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_24,0.1
12,E_26,E_24,0.1
12,E_26,E_24,0.1
12,E_26,E_26,0.2
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_27,E_25,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_24,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.2
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_28,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.2
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.2
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_25,0.1
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_24,0.1
12,E_26,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.2
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.2
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.2
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.2
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_24,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.3
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.3
12,E_27,E_27,0.1
12,E_27,E_27,0.2
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.2
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_26,0.1
12,E_27,E_22,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.1
12,E_27,E_27,0.2
12,E_27,E_27,0.2
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_26,E_26,0.1
12,E_26,E_27,0.1
12,E_26,E_27,0.1
12,E_27,E_26,0.1
12,E_27,E_27,0.2
12,E_27,E_26,0.1
12,E_27,E_27,0.2
12,E_27,E_27,0.1
12,E_27,E_27,0.1
12,E_27,E_26,0.1
12,E_28,E_28,0.1
12,E_28,E_28,0.1
12,E_28,E_28,0.1
12,E_28,E_28,0.1
12,E_28,E_25,0.2
12,E_28,E_24,0.1
12,E_28,E_25,0.1
12,E_28,E_28,0.2
12,E_28,E_21,0.1
12,E_28,E_28,0.1
12,E_28,E_24,0.1
12,E_28,E_28,0.2
12,E_28,E_28,0.1
12,E_28,E_28,0.2
12,E_28,E_28,0.1
12,E_28,E_28,0.1
12,E_28,E_28,0.2
12,E_28,E_25,0.1
12,E_28,E_25,0.1
12,E_28,E_22,0.2
12,E_28,E_26,0.1
12,E_28,E_28,0.1
12,E_28,E_28,0.2
12,E_28,E_28,0.1
12,E_28,E_28,0.1
12,E_28,E_28,0.1
12,E_28,E_28,0.1
12,E_28,E_25,0.1
12,E_28,E_28,0.1
12,E_28,E_28,0.1
12,E_28,E_28,0.2
12,E_28,E_28,0.2
12,E_28,E_28,0.1
12,E_28,E_25,0.1
12,E_28,E_28,0.1
12,E_28,E_28,0.1
12,E_28,E_28,0.1
12,E_28,E_22,0.1
12,E_28,E_24,0.1
12,E_28,E_28,0.1
12,E_28,E_28,0.2
12,E_28,E_28,0.2
12,E_28,E_28,0.1
12,E_28,E_24,0.2
12,E_28,E_28,0.1
12,E_28,E_28,0.1
12,E_29,E_30,0.1
12,E_29,E_29,0.1
12,E_29,E_30,0.1
12,E_29,E_29,0.1
12,E_29,E_29,0.1
12,E_29,E_29,0.1
12,E_29,E_29,0.1
12,E_29,E_29,0.1
12,E_29,E_29,0.1
12,E_29,E_29,0.2
12,E_29,E_29,0.2
12,E_29,E_30,0.1
12,E_29,E_29,0.1
12,E_29,E_29,0.1
12,E_29,E_30,0.1
12,E_29,E_29,0.2
12,E_29,E_29,0.2
12,E_29,E_30,0.1
12,E_29,E_29,0.1
12,E_29,E_30,0.1
12,E_30,E_30,0.1
12,E_30,E_30,0.1
12,E_30,E_30,0.1
12,E_30,E_29,0.1
12,E_30,E_29,0.1
12,E_30,E_30,0.1
12,E_30,E_29,0.1
12,E_30,E_29,0.1
12,E_30,E_29,0.1
12,E_30,E_30,0.1
12,E_30,E_30,0.1
12,E_30,E_30,0.1
12,E_30,E_30,0.1
12,E_30,E_30,0.1
12,E_30,E_29,0.1
12,E_30,E_29,0.1
12,E_30,E_29,0.1
12,E_30,E_30,0.1
12,E_30,E_30,0.1
12,E_30,E_30,0.1
12,E_30,E_30,0.1
12,E_30,E_30,0.1
12,E_30,E_30,0.2
12,E_30,E_30,0.1
12,E_30,E_30,0.1
12,E_30,E_30,0.1
12,E_30,E_30,0.1
12,E_30,E_30,0.2
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.3
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.1
12,E_32,E_32,0.2
12,E_32,E_32,0.2
12,E_32,E_24,0.1
12,E_32,E_24,0.1
12,E_32,E_32,0.1
12,E_33,E_33,0.1
12,E_33,E_30,0.1
12,E_33,E_33,0.1
12,E_33,E_33,0.1
12,E_33,E_33,0.1
12,E_33,E_33,0.1
12,E_33,E_33,0.1
12,E_33,E_33,0.1
12,E_33,E_33,0.1
12,E_33,E_33,0.1
13,E_0,E_0,0.1
13,E_0,E_0,0.1
13,E_0,E_7,0.1
13,E_0,E_0,0.1
13,E_0,E_0,0.1
13,E_0,E_6,0.1
13,E_0,E_5,0.1
13,E_0,E_0,0.1
13,E_0,E_0,0.1
13,E_0,E_0,0.1
13,E_0,E_0,0.1
13,E_0,E_0,0.1
13,E_2,E_2,0.1
13,E_2,E_3,0.1
13,E_2,E_2,0.1
13,E_2,E_2,0.1
13,E_2,E_2,0.1
13,E_2,E_2,0.1
13,E_2,E_2,0.1
13,E_2,E_2,0.1
13,E_2,E_3,0.1
